C2H,0.676749556,0.676749556,-0.809781064,1.750269015,1.750269015,-0.698981476,-0.016182544,-0.016182544,-0.066802318,2.102483032,2.102483032,-0.217161695,0.709403241,0.709403241,-0.641841325,0.202465977,0.202465977,-0.713388847,0.748262876,0.748262876,-0.475354658,0.093418733,0.093418733,-0.75274018,0.279001729,0.279001729,-0.68836591,0.45411128,0.45411128,-0.647923893,0.535127699,0.535127699,-0.815579315,-0.82312818,-0.82312818,-0.952360459,-0.20266299,-0.20266299,-0.949061048,0.00813061,0.00813061,-0.898561494,1.628690617,1.628690617,-0.653616375,-0.254057497,-0.254057497,-0.97107733,0.165739306,0.165739306,-0.945870074,0.207153519,0.207153519,-0.771870064,0.646807705,0.646807705,-0.719901701,0.686080261,0.686080261,-0.871134509,0.38862721,0.38862721,-0.918815329,0.825160767,0.825160767,-0.848438394,0.553035977,0.553035977,-0.726361428,0.295004372,0.295004372,-1.055028558,0.797204685,0.797204685,-0.771725863,0.325831536,0.325831536,-0.996932809,0.70823722,0.70823722,-0.858289512,1.137199107,1.137199107,-0.71768527
C2H2,1.537072488,1.537072488,-0.318777451,0.097145873,0.097145873,0.043944358,0.004588438,0.004588438,-0.082171896,2.170716155,2.170716155,0.460989427,0.687837563,0.687837563,0.11056174,0.187688702,0.187688702,0.169036217,0.701715415,0.701715415,0.38010348,0.01612708,0.01612708,0.100843236,0.218516587,0.218516587,0.156940851,0.401820047,0.401820047,0.184611432,0.403651391,0.403651391,0.08076145,-0.898441796,-0.898441796,-0.017596627,-0.192936344,-0.192936344,0.00039398,0.00656682,0.00656682,0.000852882,1.494326593,1.494326593,0.257782531,-0.363677007,-0.363677007,0.015720158,0.150609275,0.150609275,-0.102085628,0.146202886,0.146202886,0.09598363,0.62024699,0.62024699,0.13677866,0.560290874,0.560290874,-0.063138344,0.36701815,0.36701815,-0.079119591,0.677610552,0.677610552,-0.056709828,0.42782201,0.42782201,0.141452984,0.345764742,0.345764742,-0.227113467,0.790415451,0.790415451,0.058749385,0.270608839,0.270608839,-0.159799614,0.631576144,0.631576144,-0.044037678,1.048406221,1.048406221,0.066729319
CH2BH,1.524120638,0.289695707,0.031923735,0.341379066,0.16512958,-0.015364052,0.025681438,-0.057639358,-0.03459035,2.529058067,1.555241102,0.378597817,0.692846441,0.471212703,0.030253421,0.295770555,0.176899304,0.152830733,0.654408833,0.574144382,0.30582972,-0.047428519,-0.007170992,0.034210598,0.168213127,0.160775162,0.086786223,0.37136361,0.28415956,0.10670948,0.4364206,0.133307758,0.285524062,-0.962188805,-0.685098847,0.04650291,-0.330292655,-0.219398077,0.074689119,-0.059198541,-0.194614997,0.030204888,1.66124422,0.844778619,0.450300907,-0.59371741,-0.380385052,0.259139265,0.152450214,-0.132684204,-0.023992912,0.123081308,0.018064141,0.078593369,0.528538263,0.315107733,0.153276865,0.360568088,0.272582992,0.012854288,0.29330125,0.015540914,-0.042950946,0.452766827,0.391257028,0.093559578,0.411142796,0.478245538,0.147008833,0.296696529,-0.138496481,-0.091659389,0.642105698,0.404627547,0.093903873,0.269839817,-0.036451728,-0.068486719,0.489729743,0.250936258,-0.001496485,0.897701987,0.63911282,0.133853647
CH2-t,-0.486344733,0.090836267,-0.304305993,0.150738824,-0.075906729,0.056223233,-0.125612132,-0.043612254,-0.100417956,3.215774397,1.383853801,2.751141627,1.696729411,0.51137321,1.400475779,0.019535038,0.31838985,0.053551694,1.409598559,0.833152283,1.168425618,0.653107633,0.345108001,0.51002183,0.878974922,0.460268723,0.71776848,1.164031286,0.523904305,0.945480998,0.819112484,0.565021029,0.681157416,-1.226794876,-0.204852919,-0.901437299,-0.421453548,0.171473845,-0.205721167,0.022552938,0.132775912,0.068546765,1.473872255,1.103447498,1.196858367,-0.852225109,0.17663244,-0.607269385,-0.029367631,0.133098456,0.001361992,0.417113625,0.311306737,0.295194469,0.745432903,0.466376916,0.611741578,0.530676074,0.280714824,0.395320362,0.397272088,0.139226606,0.299908008,0.804740209,0.34156745,0.636092054,0.86939932,0.587820715,0.813152196,-0.270608543,-0.023134747,-0.213006045,0.797553303,0.436153807,0.691074329,0.122092597,0.041131168,0.078905344,5.031700585,2.183167826,4.29239603,1.389355815,0.592315818,1.171268791
CH3,0.060850576,0.060847059,-0.282464359,0.015901088,0.015685797,0.329116528,-0.055824738,-0.055669352,-0.134490231,1.452337276,1.452381863,3.369782875,0.551402071,0.551415588,1.579050194,0.276502351,0.276506332,-0.124680731,0.754854701,0.754875259,1.09E+00,0.231679876,0.231362056,0.34004872,0.362889167,0.362896147,0.575166439,0.455592259,0.455602456,0.852326156,0.359051332,0.358738342,0.373513965,-0.299069045,-0.299085114,-1.450428471,0.057001156,0.056997505,-0.776739197,0.013043108,0.013037926,-0.383002243,0.958851111,0.958878714,1.481984149,0.112482649,0.112480928,-1.046777299,0.041922832,0.043843744,-0.318911434,0.24416815,0.244171008,0.044411484,0.417882017,0.417890906,0.516027763,0.304986225,0.304991196,0.592135007,0.097733346,0.097731112,0.177501248,0.382715644,0.38240355,0.555457412,0.444728048,0.444737868,0.700447441,-0.085210404,-0.083612725,-0.452111804,0.439615072,0.439624714,0.583377394,-0.010387686,-0.010393684,-0.04367906,0.280983497,0.280987634,0.506715728,2.275381089,2.275453823,4.517597306
CH4,0.135488514,0.135488514,0.135488514,0.082223693,0.082223693,0.082223693,-0.05829596,-0.05829596,-0.05829596,1.50656402,1.50656402,1.50656402,0.572121709,0.572121709,0.572121709,0.224470599,0.224470599,0.224470599,0.666018634,0.666018634,0.666018634,0.156801282,0.156801282,0.156801282,0.289277516,0.289277516,0.289277516,0.397196081,0.397196081,0.397196081,0.258914273,0.258914273,0.258914273,-0.406691601,-0.406691601,-0.406691601,0.019128579,0.019128579,0.019128579,-0.001271871,-0.001271871,-0.001271871,0.767615611,0.767615611,0.767615611,-0.016653424,-0.016653424,-0.016653424,0.034818402,0.034818402,0.034818402,0.164008985,0.164008985,0.164008985,0.374370817,0.374370817,0.374370817,0.252339576,0.252339576,0.252339576,0.085322922,0.085322922,0.085322922,0.327766146,0.327766146,0.327766146,0.314625347,0.314625347,0.314625347,-0.063754527,-0.063754527,-0.063754527,0.435955875,0.435955875,0.435955875,-0.030467448,-0.030467448,-0.030467448,0.247956206,0.247956206,0.247956206,0.53528769,0.53528769,0.53528769
ClF,-0.035518444,-0.035518444,0.098445608,0.248245461,0.248245461,0.012649905,-0.111961013,-0.111820111,0.008931622,1.746511799,1.746511799,0.24935909,0.700060226,0.700060226,0.072494983,0.081893214,0.081893214,-0.013207307,0.830889662,0.830889662,0.149774654,0.285597759,0.285597759,0.008564667,0.423273181,0.423273181,0.039504751,0.580222231,0.580222231,0.059125302,0.217263558,0.217263558,-0.047544054,-0.25199779,-0.25199779,-0.15579825,-0.195742975,-0.195742975,-0.085799471,0.106336643,0.106336643,-0.070703783,0.664323966,0.664323966,0.027077631,-0.091683043,-0.091683043,-0.104537099,0.110937092,0.110937092,-0.036443481,0.300808702,0.300808702,0.005398731,0.435883985,0.435883985,0.102468504,0.111799652,0.111799652,0.079455931,0.153768623,0.153768623,0.014606999,0.210944598,0.210944598,0.109500814,-0.322433149,-0.322433149,0.05774235,-0.066621091,-0.066621091,-0.031338971,0.477144641,0.477144641,0.131835742,-0.055388463,-0.055388463,-0.016253399,0.312000186,0.312000186,0.073002299,0.577360391,0.577360391,0.115894191
CN,0.277214904,2.77E-01,-0.003095236,1.547715389,1.547398921,-1.135081349,-0.06967156,-0.06967156,-0.105504211,1.781468397,1.781468397,0.842832692,0.592644892,0.592644892,0.450438763,0.075637825,0.075637825,0.18998831,0.625719005,0.625719005,0.50349175,0.034180054,0.034180054,0.214789177,0.199908219,0.199908219,0.279182064,0.370358479,0.370358479,0.334182382,0.238114268,0.238114268,0.042187861,-0.79631625,-0.79631625,-0.231309641,-0.29535959,-0.29535959,-0.116397541,-0.142321612,-0.142321612,0.032725421,1.098892865,1.098892865,0.138515331,-0.429861343,-0.429861343,-0.215768167,-0.020059893,-0.020059893,-0.030702507,0.072449376,0.072449376,0.18796802,0.499707334,0.499707334,0.211304134,0.595816854,0.595816854,-0.146106793,0.260394406,0.260394406,-0.014046853,0.7520255,0.7520255,0.008557724,0.379895135,0.379895135,0.00142013,0.096587967,0.096587967,-0.228251912,0.665574722,0.665574722,0.141404393,0.123907651,0.123907651,-0.108905199,0.59491059,0.59491059,0.050268708,0.979791601,0.979791601,0.130330304
CO,-0.073287763,-0.073287763,0.656959967,0.281391596,0.281391596,-0.386839294,-0.098458667,-0.098458667,0.194320892,2.07808563,2.07808563,1.266130182,0.823523702,0.823523702,0.826774324,0.118829814,0.118829814,0.669436444,0.780837631,0.780837631,0.905838058,0.172537183,0.172537183,0.680187063,0.351029322,0.351029322,0.729337609,0.540390802,0.540390802,0.779373853,-0.064969691,-0.064969691,0.72476197,-0.855343468,-0.855343468,0.498650131,-0.3324735,-0.3324735,0.56462566,-0.161403984,-0.161403984,0.672286716,0.531636444,0.531636444,0.981602933,-0.664174521,-0.664174521,0.738269192,-0.042465437,-0.042465437,0.627737262,0.079751806,0.079751806,0.716135809,0.396820348,0.396820348,0.75739935,0.271576163,0.271576163,0.511836376,0.115899492,0.115899492,0.623681566,0.327151244,0.327151244,0.599385056,0.099292717,0.099292717,0.622603876,-0.152099156,-0.152099156,0.540769849,0.554493441,0.554493441,0.790573292,-0.07915976,-0.07915976,0.56660529,0.420194946,0.420194946,0.726445494,0.740560331,0.740560331,0.727002236
CO2,-0.109401641,-0.109401641,0.33006647,0.215377429,0.215377429,-0.03625142,-0.083304689,-0.083304689,0.05477637,1.344443651,1.344443651,0.12940639,0.348006262,0.348006262,-0.002176458,-0.246796536,-0.246796536,-0.047636341,0.407091379,0.407091379,0.074411493,-0.117498308,-0.117498308,-0.064368503,0.022414232,0.022414232,-0.038111252,0.182988002,0.182988002,-0.030581375,-0.269094625,-0.269094625,-0.027488184,-1.013536361,-1.013536361,-0.170811564,-0.533673686,-0.533673686,-0.058994365,-0.266391561,-0.266391561,-0.058831517,0.224352095,0.224352095,0.052413203,-0.75582685,-0.75582685,-0.039617295,-0.300523124,-0.300523124,-0.025249751,-0.098269796,-0.098269796,-0.047799171,0.130838185,0.130838185,0.09957551,0.088762089,0.088762089,0.086404826,-0.113787254,-0.113787254,0.013935065,0.307365055,0.307365055,0.141230615,-0.242742873,-0.242742873,0.105753752,-0.349882484,-0.349882484,0.027969505,0.274773018,0.274773018,0.154272212,-0.327228236,-0.327228236,0.013162097,0.174242186,0.174242186,0.096933382,0.412461029,0.412461029,0.112419322
